ordinal,rva,target_rva,section,kind,name
624,0x001FD28E,,.text,code,??4?$ModuleTag@$05$E?QUAD_DRAW_MODULE_KEY@FXParticleSystem@@3QBDB$E?QUAD_DRAW_MODULE_NAME@2@3QBDBVQuadDrawModule@2@VQuadDrawModuleTemplate@2@V?$DefaultParticleModule@$05@2@@FXParticleSystem@@QAEAAV01@ABV01@@Z
625,0x001FD28E,,.text,code,??4?$ModuleTag@$05$E?RENDEROBJECT_DRAW_MODULE_KEY@FXParticleSystem@@3QBDB$E?RENDEROBJECT_DRAW_MODULE_NAME@2@3QBDBVRenderObjectDrawModule@2@VRenderObjectDrawModuleTemplate@2@V?$DefaultParticleModule@$05@2@@FXParticleSystem@@QAEAAV01@ABV01@@Z
626,0x001FD28E,,.text,code,??4?$ModuleTag@$05$E?STREAK_DRAW_MODULE_KEY@FXParticleSystem@@3QBDB$E?STREAK_DRAW_MODULE_NAME@2@3QBDBVStreakDrawModule@2@VStreakDrawModuleTemplate@2@V?$DefaultParticleModule@$05@2@@FXParticleSystem@@QAEAAV01@ABV01@@Z
627,0x001FD28E,,.text,code,??4?$ModuleTag@$05$E?VALUE@?$DefaultModuleKey@$05@FXParticleSystem@@2QBDB$E?VALUE@?$DefaultModuleName@$05@FXParticleSystem@@2QBDBV?$DefaultModule@$05@FXParticleSystem@@V?$DefaultModuleTemplate@$05@2@V?$DefaultParticleModule@$05@2@@FXParticleSystem@@QAEAAV01@ABV01@@Z
628,0x001FD28E,,.text,code,??4?$ModuleTag@$06$E?VALUE@?$DefaultModuleKey@$06@FXParticleSystem@@2QBDB$E?VALUE@?$DefaultModuleName@$06@FXParticleSystem@@2QBDBV?$DefaultModule@$06@FXParticleSystem@@V?$DefaultModuleTemplate@$06@2@V?$DefaultParticleModule@$06@2@@FXParticleSystem@@QAEAAV01@ABV01@@Z
629,0x001FD28E,,.text,code,??4?$ModuleTag@$07$E?LIFE_EVENT_MODULE_KEY@FXParticleSystem@@3QBDB$E?LIFE_EVENT_MODULE_NAME@2@3QBDBVLifeEventModule@2@VLifeEventModuleTemplate@2@VParticleLifeEventModule@2@@FXParticleSystem@@QAEAAV01@ABV01@@Z
630,0x001FD28E,,.text,code,??4?$ModuleTag@$07$E?TERRAIN_COLLISION_MODULE_KEY@FXParticleSystem@@3QBDB$E?TERRAIN_COLLISION_MODULE_NAME@2@3QBDBVTerrainCollisionModule@2@VTerrainCollisionModuleTemplate@2@VParticleTerrainCollisionModule@2@@FXParticleSystem@@QAEAAV01@ABV01@@Z
631,0x001FD28E,,.text,code,??4?$ModuleTag@$0A@$E?VALUE@?$DefaultModuleKey@$0A@@FXParticleSystem@@2QBDB$E?VALUE@?$DefaultModuleName@$0A@@FXParticleSystem@@2QBDBV?$DefaultModule@$0A@@FXParticleSystem@@V?$DefaultModuleTemplate@$0A@@2@V?$DefaultParticleModule@$0A@@2@@FXParticleSystem@@QAEAAV01@ABV01@@Z
632,0x00036E50,,.text,code,??4?$StringBase@D@@QAEAAV0@ABV0@@Z
633,0x00037900,,.text,code,??4?$StringBase@G@@QAEAAV0@ABV0@@Z
634,0x00001733,,.text,code,??4AsciiString@@QAEAAV0@ABV0@@Z
635,0x000382B0,,.text,code,??4AsciiString@@QAEAAV0@ABVUnicodeString@@@Z
636,0x000065CA,,.text,code,??4AsciiString@@QAEAAV0@D@Z
637,0x000065B8,,.text,code,??4AsciiString@@QAEAAV0@PBD@Z
638,0x003A6696,,.text,code,??4BoxEmissionVolumeInfo@FXParticleSystem@@QAEAAV01@ABV01@@Z
639,0x003A6778,,.text,code,??4BoxEmissionVolumeModuleTemplate@FXParticleSystem@@QAEAAV01@ABV01@@Z
640,0x001FD28E,,.text,code,??4ButterflyDrawModuleInfo@FXParticleSystem@@QAEAAV01@ABV01@@Z
641,0x001FD28E,,.text,code,??4ButterflyDrawModuleTemplate@FXParticleSystem@@QAEAAV01@ABV01@@Z
642,0x005CFBC2,,.text,code,??4Coord2D@@QAEAAV0@ABUCoord2DBase@@@Z
643,0x005CFBC2,,.text,code,??4Coord2D@@QAEAAV0@ABUCoord3DBase@@@Z
644,0x005CFBC2,,.text,code,??4Coord2D@@QAEAAV0@ABV0@@Z
645,0x005CFBC2,,.text,code,??4Coord2DBase@@QAEAAU0@ABU0@@Z
646,0x00003AB3,,.text,code,??4Coord3D@@QAEAAV0@ABUCoord2DBase@@@Z
647,0x004216D3,,.text,code,??4Coord3D@@QAEAAV0@ABUCoord3DBase@@@Z
648,0x0000353A,,.text,code,??4Coord3D@@QAEAAV0@ABV0@@Z
649,0x00003AB3,,.text,code,??4Coord3D@@QAEAAV0@ABVCoord2D@@@Z
650,0x0000353A,,.text,code,??4Coord3DBase@@QAEAAU0@ABU0@@Z
651,0x003A6986,,.text,code,??4CylinderEmissionVolumeInfo@FXParticleSystem@@QAEAAV01@ABV01@@Z
652,0x003A6A89,,.text,code,??4CylinderEmissionVolumeModuleTemplate@FXParticleSystem@@QAEAAV01@ABV01@@Z
653,0x003A765F,,.text,code,??4CylindricalEmissionVelocityInfo@FXParticleSystem@@QAEAAV01@ABV01@@Z
654,0x003A7715,,.text,code,??4CylindricalEmissionVelocityModuleTemplate@FXParticleSystem@@QAEAAV01@ABV01@@Z
655,0x003A618D,,.text,code,??4DefaultAlphaModuleInfo@FXParticleSystem@@QAEAAV01@ABV01@@Z
656,0x003A6306,,.text,code,??4DefaultColorModuleInfo@FXParticleSystem@@QAEAAV01@ABV01@@Z
657,0x001FD28E,,.text,code,??4DefaultDrawModuleInfo@FXParticleSystem@@QAEAAV01@ABV01@@Z
658,0x003A7776,,.text,code,??4DefaultPhysicsModuleInfo@FXParticleSystem@@QAEAAV01@ABV01@@Z
659,0x003A78FF,,.text,code,??4DefaultUpdateModuleInfo@FXParticleSystem@@QAEAAV01@ABV01@@Z
660,0x001FD28E,,.text,code,??4EmissionVelocityInfo@FXParticleSystem@@QAEAAV01@ABV01@@Z
661,0x001F3565,,.text,code,??4EmissionVolumeInfo@FXParticleSystem@@QAEAAV01@ABV01@@Z
662,0x00001240,,.text,code,??4EventModuleInfo@FXParticleSystem@@QAEAAV01@ABV01@@Z
663,0x0000353A,,.text,code,??4GameClientRandomVariable@@QAEAAV0@ABV0@@Z
664,0x003A7EF0,,.text,code,??4GpuDrawModuleInfo@FXParticleSystem@@QAEAAV01@ABV01@@Z
665,0x003A7F1D,,.text,code,??4GpuDrawModuleTemplate@FXParticleSystem@@QAEAAV01@ABV01@@Z
666,0x003A8EFC,,.text,code,??4HemisphericalEmissionVelocityModuleTemplate@FXParticleSystem@@QAEAAV01@ABV01@@Z
667,0x005CFBC2,,.text,code,??4ICoord2D@@QAEAAU0@ABU0@@Z
668,0x005CFBC2,,.text,code,??4ICoord2D@@QAEAAU0@ABUICoord2DBase@@@Z
669,0x005CFBC2,,.text,code,??4ICoord2DBase@@QAEAAU0@ABU0@@Z
670,0x0000353A,,.text,code,??4ICoord3D@@QAEAAU0@ABU0@@Z
671,0x002E7FDA,,.text,code,??4IRegion2D@@QAEAAU0@ABU0@@Z
672,0x005F178F,,.text,code,??4IRegion3D@@QAEAAU0@ABU0@@Z
673,0x005CFBC2,,.text,code,??4IntRange@@QAEAAU0@ABU0@@Z
674,0x005CFBC2,,.text,code,??4Keyframe@FXParticleSystem@@QAEAAU01@ABU01@@Z
675,0x003A7A51,,.text,code,??4LifeEventModuleInfo@FXParticleSystem@@QAEAAV01@ABV01@@Z
676,0x003A7A7F,,.text,code,??4LifeEventModuleTemplate@FXParticleSystem@@QAEAAV01@ABV01@@Z
677,0x003A7E04,,.text,code,??4LightningDrawModuleInfo@FXParticleSystem@@QAEAAV01@ABV01@@Z
678,0x003A7ECF,,.text,code,??4LightningDrawModuleTemplate@FXParticleSystem@@QAEAAV01@ABV01@@Z
679,0x003A6B8F,,.text,code,??4LightningEmissionInfo@FXParticleSystem@@QAEAAV01@ABV01@@Z
680,0x003A6CF0,,.text,code,??4LightningEmissionModuleTemplate@FXParticleSystem@@QAEAAV01@ABV01@@Z
681,0x003A657A,,.text,code,??4LineEmissionVolumeInfo@FXParticleSystem@@QAEAAV01@ABV01@@Z
682,0x003A6629,,.text,code,??4LineEmissionVolumeModuleTemplate@FXParticleSystem@@QAEAAV01@ABV01@@Z
683,0x002E7FDA,,.text,code,??4LineSegment2D@@QAEAAU0@ABU0@@Z
684,0x00005B4D,,.text,code,??4Matrix4D@@QAEAAV0@ABV0@@Z
685,0x001FD28E,,.text,code,??4ModuleTemplate@FXParticleSystem@@QAEAAV01@ABV01@@Z
686,0x003A70A9,,.text,code,??4OrthoEmissionVelocityInfo@FXParticleSystem@@QAEAAV01@ABV01@@Z
687,0x001FD28E,,.text,code,??4OrthoEmissionVelocityModuleTag@FXParticleSystem@@QAEAAU01@ABU01@@Z
688,0x003A71B3,,.text,code,??4OrthoEmissionVelocityModuleTemplate@FXParticleSystem@@QAEAAV01@ABV01@@Z
689,0x003A765F,,.text,code,??4OutwardEmissionVelocityInfo@FXParticleSystem@@QAEAAV01@ABV01@@Z
690,0x003A7715,,.text,code,??4OutwardEmissionVelocityModuleTemplate@FXParticleSystem@@QAEAAV01@ABV01@@Z
691,0x0000200D,,.text,code,??4ParticleSystemInfo@FXParticleSystem@@QAEAAV01@ABV01@@Z
692,0x001FCED1,,.text,code,??4ParticleSystemTemplate@FXParticleSystem@@QAEAAV01@ABV01@@Z
693,0x001FD28E,,.text,code,??4PointEmissionVolumeModuleTag@FXParticleSystem@@QAEAAU01@ABU01@@Z
694,0x003A903D,,.text,code,??4PointEmissionVolumeModuleTemplate@FXParticleSystem@@QAEAAV01@ABV01@@Z
695,0x0027EA56,,.text,code,??4PooledString@@QAEAAV0@ABV0@@Z
696,0x0060BE7F,,.text,code,??4PooledString@@QAEAAV0@ABVAsciiString@@@Z
697,0x0060B80E,,.text,code,??4PooledString@@QAEAAV0@PBD@Z
698,0x001FD28E,,.text,code,??4QuadDrawModuleInfo@FXParticleSystem@@QAEAAV01@ABV01@@Z
699,0x001FD28E,,.text,code,??4QuadDrawModuleTemplate@FXParticleSystem@@QAEAAV01@ABV01@@Z
700,0x002E7FDA,,.text,code,??4RGBAColorInt@@QAEAAU0@ABU0@@Z
701,0x002E7FDA,,.text,code,??4RGBAColorReal@@QAEAAU0@ABU0@@Z
702,0x0000353A,,.text,code,??4RGBColor@@QAEAAU0@ABU0@@Z
703,0x002E7FDA,,.text,code,??4RGBColorKeyframe@FXParticleSystem@@QAEAAU01@ABU01@@Z
704,0x002E7FDA,,.text,code,??4RandomAlphaKeyframe@FXParticleSystem@@QAEAAU01@ABU01@@Z
705,0x005CFBC2,,.text,code,??4RealRange@@QAEAAU0@ABU0@@Z
706,0x002E7FDA,,.text,code,??4Region2D@@QAEAAU0@ABU0@@Z
707,0x005F178F,,.text,code,??4Region3D@@QAEAAU0@ABU0@@Z
708,0x003A7D2E,,.text,code,??4RenderObjectDrawModuleInfo@FXParticleSystem@@QAEAAV01@ABV01@@Z
709,0x003A7DA9,,.text,code,??4RenderObjectDrawModuleTemplate@FXParticleSystem@@QAEAAV01@ABV01@@Z
710,0x003A7FCF,,.text,code,??4RenderObjectUpdateModuleInfo@FXParticleSystem@@QAEAAV01@ABV01@@Z
711,0x003A813F,,.text,code,??4RenderObjectUpdateModuleTemplate@FXParticleSystem@@QAEAAV01@ABV01@@Z
712,0x001FD28E,,.text,code,??4Snapshot@@QAEAAV0@ABV0@@Z
713,0x003A681E,,.text,code,??4SphereEmissionVolumeInfo@FXParticleSystem@@QAEAAV01@ABV01@@Z
714,0x003A68EF,,.text,code,??4SphereEmissionVolumeModuleTemplate@FXParticleSystem@@QAEAAV01@ABV01@@Z
715,0x003A7296,,.text,code,??4SphericalEmissionVelocityInfo@FXParticleSystem@@QAEAAV01@ABV01@@Z
716,0x003A738E,,.text,code,??4SphericalEmissionVelocityModuleTemplate@FXParticleSystem@@QAEAAV01@ABV01@@Z
717,0x001FD28E,,.text,code,??4StreakDrawModuleInfo@FXParticleSystem@@QAEAAV01@ABV01@@Z
718,0x001FD28E,,.text,code,??4StreakDrawModuleTemplate@FXParticleSystem@@QAEAAV01@ABV01@@Z
719,0x003A81AE,,.text,code,??4TerrainCollisionModuleInfo@FXParticleSystem@@QAEAAV01@ABV01@@Z
720,0x003A81E2,,.text,code,??4TerrainCollisionModuleTemplate@FXParticleSystem@@QAEAAV01@ABV01@@Z
721,0x003A6E4E,,.text,code,??4TerrainFireEmissionInfo@FXParticleSystem@@QAEAAV01@ABV01@@Z
722,0x003A6F64,,.text,code,??4TerrainFireEmissionModuleTemplate@FXParticleSystem@@QAEAAV01@ABV01@@Z
723,0x00005394,,.text,code,??4UnicodeString@@QAEAAV0@ABV0@@Z
724,0x00006690,,.text,code,??4UnicodeString@@QAEAAV0@G@Z
725,0x0000667E,,.text,code,??4UnicodeString@@QAEAAV0@PBG@Z
726,0x001F3654,,.text,code,??4WindModuleInfo@FXParticleSystem@@QAEAAV01@ABV01@@Z
727,0x00005016,,.text,code,??6@YAAAVDebug@@AAV0@ABUICoord2DBase@@@Z
728,0x00005121,,.text,code,??6@YAAAVDebug@@AAV0@ABUICoord3D@@@Z
729,0x0000508B,,.text,code,??6@YAAAVDebug@@AAV0@ABUIRegion2D@@@Z
730,0x000051AB,,.text,code,??6@YAAAVDebug@@AAV0@ABUIRegion3D@@@Z
731,0x00005257,,.text,code,??6@YAAAVDebug@@AAV0@ABURGBAColorInt@@@Z
732,0x000051DA,,.text,code,??6@YAAAVDebug@@AAV0@ABURGBAColorReal@@@Z
733,0x000050BA,,.text,code,??6@YAAAVDebug@@AAV0@ABURGBColor@@@Z
734,0x00004F7A,,.text,code,??6@YAAAVDebug@@AAV0@ABURealRange@@@Z
735,0x0000505C,,.text,code,??6@YAAAVDebug@@AAV0@ABURegion2D@@@Z
736,0x0000517C,,.text,code,??6@YAAAVDebug@@AAV0@ABURegion3D@@@Z
737,0x00004FC8,,.text,code,??6@YAAAVDebug@@AAV0@ABVCoord2D@@@Z
738,0x000050BA,,.text,code,??6@YAAAVDebug@@AAV0@ABVCoord3D@@@Z
739,0x0060B84F,,.text,code,??6@YAAAVDebug@@AAV0@ABVPooledString@@@Z
740,0x00004F2B,,.text,code,??8@YA_NABURGBColor@@0@Z
741,0x00005568,,.text,code,??8@YA_NABVGameClientRandomVariable@@0@Z
742,0x00003702,,.text,code,??8Coord3D@@QBE_NABV0@@Z
743,0x00004CAD,,.text,code,??8ICoord2D@@QBE_NABUICoord2DBase@@@Z
744,0x00004D58,,.text,code,??8IRegion2D@@QBE_NABU0@@Z
745,0x0000546C,,.text,code,??8Xfer@@UAEAAV0@AAD@Z
746,0x00005488,,.text,code,??8Xfer@@UAEAAV0@AAE@Z
747,0x00005514,,.text,code,??8Xfer@@UAEAAV0@AAF@Z
748,0x00005530,,.text,code,??8Xfer@@UAEAAV0@AAG@Z
749,0x000054C0,,.text,code,??8Xfer@@UAEAAV0@AAH@Z
750,0x000054F8,,.text,code,??8Xfer@@UAEAAV0@AAI@Z
751,0x0000554C,,.text,code,??8Xfer@@UAEAAV0@AAM@Z
752,0x0060B971,,.text,code,??8Xfer@@UAEAAV0@AAUCoord3DBase@@@Z
753,0x0060BA77,,.text,code,??8Xfer@@UAEAAV0@AAUICoord2D@@@Z
754,0x0060B99D,,.text,code,??8Xfer@@UAEAAV0@AAUICoord3D@@@Z
755,0x0060BAE4,,.text,code,??8Xfer@@UAEAAV0@AAUIRegion2D@@@Z
756,0x0060BA0A,,.text,code,??8Xfer@@UAEAAV0@AAUIRegion3D@@@Z
757,0x0060BBA9,,.text,code,??8Xfer@@UAEAAV0@AAURGBAColorInt@@@Z
758,0x0060BB7D,,.text,code,??8Xfer@@UAEAAV0@AAURGBAColorReal@@@Z
759,0x0060BB51,,.text,code,??8Xfer@@UAEAAV0@AAURGBColor@@@Z
760,0x0060BB25,,.text,code,??8Xfer@@UAEAAV0@AAURealRange@@@Z
761,0x0060BAA3,,.text,code,??8Xfer@@UAEAAV0@AAURegion2D@@@Z
762,0x0060B9C9,,.text,code,??8Xfer@@UAEAAV0@AAURegion3D@@@Z
763,0x0060BEA4,,.text,code,??8Xfer@@UAEAAV0@AAVAsciiString@@@Z
764,0x0060BA4B,,.text,code,??8Xfer@@UAEAAV0@AAVCoord2D@@@Z
765,0x0060C0A0,,.text,code,??8Xfer@@UAEAAV0@AAVPooledString@@@Z
766,0x0060B8C6,,.text,code,??8Xfer@@UAEAAV0@AAVSnapshot@@@Z
767,0x0060BF9E,,.text,code,??8Xfer@@UAEAAV0@AAVUnicodeString@@@Z
768,0x0060B8D9,,.text,code,??8Xfer@@UAEAAV0@AAVVersion@0@@Z
769,0x000054DC,,.text,code,??8Xfer@@UAEAAV0@AA_J@Z
770,0x000054A4,,.text,code,??8Xfer@@UAEAAV0@AA_N@Z
771,0x00004F65,,.text,code,??9@YA_NABURGBColor@@0@Z
772,0x0000559B,,.text,code,??9@YA_NABVGameClientRandomVariable@@0@Z
773,0x00004CC9,,.text,code,??9ICoord2D@@QBE_NABUICoord2DBase@@@Z
774,0x00004D84,,.text,code,??9IRegion2D@@QBE_NABU0@@Z
775,0x00003C5D,,.text,code,??DCoord2D@@QBEMABUCoord3DBase@@@Z
776,0x00003C5D,,.text,code,??DCoord2D@@QBEMABV0@@Z
777,0x00003C42,,.text,code,??DCoord3D@@QBEMABUCoord3DBase@@@Z
778,0x00003C5D,,.text,code,??DCoord3D@@QBEMABVCoord2D@@@Z
779,0x00003FEE,,.text,code,??G@YA?AVCoord3D@@V0@@Z
780,0x00003867,,.text,code,??XCoord2D@@QAEAAV0@M@Z
781,0x000852C4,,.text,code,??XCoord3D@@QAEAAV0@M@Z
782,0x00004D0B,,.text,code,??XICoord2D@@QAEAAU0@H@Z
783,0x000044F5,,.text,code,??XMatrix4D@@QAEAAV0@M@Z
784,0x00006D12,,.text,code,??YAsciiString@@QAEAAV0@ABV0@@Z
785,0x0060BD19,,.text,code,??YAsciiString@@QAEAAV0@ABVPooledString@@@Z
786,0x000065FA,,.text,code,??YAsciiString@@QAEAAV0@D@Z
787,0x000065E8,,.text,code,??YAsciiString@@QAEAAV0@PBD@Z
788,0x000038B3,,.text,code,??YCoord2D@@QAEAAV0@ABUCoord3DBase@@@Z
789,0x000038B3,,.text,code,??YCoord2D@@QAEAAV0@ABV0@@Z
790,0x00003CD1,,.text,code,??YCoord3D@@QAEAAV0@ABUCoord3DBase@@@Z
791,0x000038B3,,.text,code,??YCoord3D@@QAEAAV0@ABVCoord2D@@@Z
792,0x00004CE5,,.text,code,??YICoord2D@@QAEAAU0@ABUICoord2DBase@@@Z
793,0x00004309,,.text,code,??YMatrix4D@@QAEAAV0@ABV0@@Z
794,0x00006D24,,.text,code,??YUnicodeString@@QAEAAV0@ABV0@@Z
795,0x000066C0,,.text,code,??YUnicodeString@@QAEAAV0@G@Z
796,0x000066AE,,.text,code,??YUnicodeString@@QAEAAV0@PBG@Z
797,0x000038D7,,.text,code,??ZCoord2D@@QAEAAV0@ABUCoord3DBase@@@Z
798,0x000038D7,,.text,code,??ZCoord2D@@QAEAAV0@ABV0@@Z
799,0x0006634F,,.text,code,??ZCoord3D@@QAEAAV0@ABUCoord3DBase@@@Z
800,0x000038D7,,.text,code,??ZCoord3D@@QAEAAV0@ABVCoord2D@@@Z
801,0x00004CF8,,.text,code,??ZICoord2D@@QAEAAU0@ABUICoord2DBase@@@Z
802,0x000043FF,,.text,code,??ZMatrix4D@@QAEAAV0@ABV0@@Z
803,0x0000388A,,.text,code,??_0Coord2D@@QAEAAV0@M@Z
804,0x00083B9E,,.text,code,??_0Coord3D@@QAEAAV0@M@Z
805,0x00004D24,,.text,code,??_0ICoord2D@@QAEAAU0@H@Z
806,0x000045DE,,.text,code,??_0Matrix4D@@QAEAAV0@M@Z
807,0x0086FFFC,,.rdata,data,??_7?$CategoryModuleClass@$00@FXParticleSystem@@6B@
808,0x0086FFFC,,.rdata,data,??_7?$CategoryModuleClass@$01@FXParticleSystem@@6B@
809,0x0086FFFC,,.rdata,data,??_7?$CategoryModuleClass@$02@FXParticleSystem@@6B@
810,0x0086FFFC,,.rdata,data,??_7?$CategoryModuleClass@$03@FXParticleSystem@@6B@
811,0x0086FFFC,,.rdata,data,??_7?$CategoryModuleClass@$04@FXParticleSystem@@6B@
812,0x0086FFFC,,.rdata,data,??_7?$CategoryModuleClass@$05@FXParticleSystem@@6B@
813,0x0086FFFC,,.rdata,data,??_7?$CategoryModuleClass@$06@FXParticleSystem@@6B@
814,0x0086FFFC,,.rdata,data,??_7?$CategoryModuleClass@$07@FXParticleSystem@@6B@
815,0x0086FFFC,,.rdata,data,??_7?$CategoryModuleClass@$0A@@FXParticleSystem@@6B@
816,0x0081C780,,.rdata,data,??_7?$CategoryModuleInfo@$00@FXParticleSystem@@6B@
817,0x0081C780,,.rdata,data,??_7?$CategoryModuleInfo@$01@FXParticleSystem@@6B@
818,0x0081C780,,.rdata,data,??_7?$CategoryModuleInfo@$02@FXParticleSystem@@6B@
819,0x0081C780,,.rdata,data,??_7?$CategoryModuleInfo@$03@FXParticleSystem@@6B@
820,0x0081C780,,.rdata,data,??_7?$CategoryModuleInfo@$04@FXParticleSystem@@6B@
821,0x0081C780,,.rdata,data,??_7?$CategoryModuleInfo@$05@FXParticleSystem@@6B@
822,0x0081C780,,.rdata,data,??_7?$CategoryModuleInfo@$06@FXParticleSystem@@6B@
823,0x0081C780,,.rdata,data,??_7?$CategoryModuleInfo@$07@FXParticleSystem@@6B@
824,0x0081C780,,.rdata,data,??_7?$CategoryModuleInfo@$0A@@FXParticleSystem@@6B@
825,0x0081C780,,.rdata,data,??_7?$CategoryModuleTemplate@$00@FXParticleSystem@@6B?$CategoryModuleInfo@$00@1@@
826,0x007BB58C,,.rdata,data,??_7?$CategoryModuleTemplate@$00@FXParticleSystem@@6BModuleTemplate@1@@
827,0x0081C780,,.rdata,data,??_7?$CategoryModuleTemplate@$01@FXParticleSystem@@6B?$CategoryModuleInfo@$01@1@@
828,0x007BB58C,,.rdata,data,??_7?$CategoryModuleTemplate@$01@FXParticleSystem@@6BModuleTemplate@1@@
829,0x0081C780,,.rdata,data,??_7?$CategoryModuleTemplate@$02@FXParticleSystem@@6B?$CategoryModuleInfo@$02@1@@
830,0x007BB58C,,.rdata,data,??_7?$CategoryModuleTemplate@$02@FXParticleSystem@@6BModuleTemplate@1@@
831,0x0081C780,,.rdata,data,??_7?$CategoryModuleTemplate@$03@FXParticleSystem@@6B?$CategoryModuleInfo@$03@1@@
832,0x007BB58C,,.rdata,data,??_7?$CategoryModuleTemplate@$03@FXParticleSystem@@6BModuleTemplate@1@@
833,0x0081C780,,.rdata,data,??_7?$CategoryModuleTemplate@$04@FXParticleSystem@@6B?$CategoryModuleInfo@$04@1@@
834,0x007BB58C,,.rdata,data,??_7?$CategoryModuleTemplate@$04@FXParticleSystem@@6BModuleTemplate@1@@
835,0x0081C780,,.rdata,data,??_7?$CategoryModuleTemplate@$05@FXParticleSystem@@6B?$CategoryModuleInfo@$05@1@@
836,0x007BB58C,,.rdata,data,??_7?$CategoryModuleTemplate@$05@FXParticleSystem@@6BModuleTemplate@1@@
837,0x0081C780,,.rdata,data,??_7?$CategoryModuleTemplate@$06@FXParticleSystem@@6B?$CategoryModuleInfo@$06@1@@
838,0x007E16D8,,.rdata,data,??_7?$CategoryModuleTemplate@$06@FXParticleSystem@@6B@
839,0x007E16C8,,.rdata,data,??_7?$CategoryModuleTemplate@$06@FXParticleSystem@@6BModuleTemplate@1@@
840,0x0081C780,,.rdata,data,??_7?$CategoryModuleTemplate@$07@FXParticleSystem@@6B?$CategoryModuleInfo@$07@1@@
841,0x007BB59C,,.rdata,data,??_7?$CategoryModuleTemplate@$07@FXParticleSystem@@6BModuleTemplate@1@@
842,0x0081C780,,.rdata,data,??_7?$CategoryModuleTemplate@$0A@@FXParticleSystem@@6B?$CategoryModuleInfo@$0A@@1@@
843,0x007BB58C,,.rdata,data,??_7?$CategoryModuleTemplate@$0A@@FXParticleSystem@@6BModuleTemplate@1@@
844,0x0081C780,,.rdata,data,??_7?$CategoryModuleTemplateBase@$00@FXParticleSystem@@6B?$CategoryModuleInfo@$00@1@@
845,0x007BB58C,,.rdata,data,??_7?$CategoryModuleTemplateBase@$00@FXParticleSystem@@6BModuleTemplate@1@@
846,0x0081C780,,.rdata,data,??_7?$CategoryModuleTemplateBase@$01@FXParticleSystem@@6B?$CategoryModuleInfo@$01@1@@
847,0x007BB58C,,.rdata,data,??_7?$CategoryModuleTemplateBase@$01@FXParticleSystem@@6BModuleTemplate@1@@
848,0x0081C780,,.rdata,data,??_7?$CategoryModuleTemplateBase@$02@FXParticleSystem@@6B?$CategoryModuleInfo@$02@1@@
849,0x007BB58C,,.rdata,data,??_7?$CategoryModuleTemplateBase@$02@FXParticleSystem@@6BModuleTemplate@1@@
850,0x0081C780,,.rdata,data,??_7?$CategoryModuleTemplateBase@$03@FXParticleSystem@@6B?$CategoryModuleInfo@$03@1@@
851,0x007BB58C,,.rdata,data,??_7?$CategoryModuleTemplateBase@$03@FXParticleSystem@@6BModuleTemplate@1@@
852,0x0081C780,,.rdata,data,??_7?$CategoryModuleTemplateBase@$04@FXParticleSystem@@6B?$CategoryModuleInfo@$04@1@@
853,0x007BB58C,,.rdata,data,??_7?$CategoryModuleTemplateBase@$04@FXParticleSystem@@6BModuleTemplate@1@@
854,0x0081C780,,.rdata,data,??_7?$CategoryModuleTemplateBase@$05@FXParticleSystem@@6B?$CategoryModuleInfo@$05@1@@
855,0x007BB58C,,.rdata,data,??_7?$CategoryModuleTemplateBase@$05@FXParticleSystem@@6BModuleTemplate@1@@
856,0x0081C780,,.rdata,data,??_7?$CategoryModuleTemplateBase@$06@FXParticleSystem@@6B?$CategoryModuleInfo@$06@1@@
857,0x007BB58C,,.rdata,data,??_7?$CategoryModuleTemplateBase@$06@FXParticleSystem@@6BModuleTemplate@1@@
858,0x0081C780,,.rdata,data,??_7?$CategoryModuleTemplateBase@$07@FXParticleSystem@@6B?$CategoryModuleInfo@$07@1@@
859,0x007BB58C,,.rdata,data,??_7?$CategoryModuleTemplateBase@$07@FXParticleSystem@@6BModuleTemplate@1@@
860,0x0081C780,,.rdata,data,??_7?$CategoryModuleTemplateBase@$0A@@FXParticleSystem@@6B?$CategoryModuleInfo@$0A@@1@@
861,0x007BB58C,,.rdata,data,??_7?$CategoryModuleTemplateBase@$0A@@FXParticleSystem@@6BModuleTemplate@1@@
862,0x0081C2D4,,.rdata,data,??_7?$ConcreteModuleClass@UOrthoEmissionVelocityModuleTag@FXParticleSystem@@@FXParticleSystem@@6B@
863,0x0081C2DC,,.rdata,data,??_7?$ConcreteModuleClass@UPointEmissionVolumeModuleTag@FXParticleSystem@@@FXParticleSystem@@6B@
864,0x0081C2A4,,.rdata,data,??_7?$ConcreteModuleClass@V?$DefaultModuleTag@$00@FXParticleSystem@@@FXParticleSystem@@6B@
865,0x0081C2BC,,.rdata,data,??_7?$ConcreteModuleClass@V?$DefaultModuleTag@$01@FXParticleSystem@@@FXParticleSystem@@6B@
866,0x0081C2B4,,.rdata,data,??_7?$ConcreteModuleClass@V?$DefaultModuleTag@$02@FXParticleSystem@@@FXParticleSystem@@6B@
867,0x0081C248,,.rdata,data,??_7?$ConcreteModuleClass@V?$DefaultModuleTag@$05@FXParticleSystem@@@FXParticleSystem@@6B@
868,0x0081C2C4,,.rdata,data,??_7?$ConcreteModuleClass@V?$DefaultModuleTag@$06@FXParticleSystem@@@FXParticleSystem@@6B@
869,0x0081C2AC,,.rdata,data,??_7?$ConcreteModuleClass@V?$DefaultModuleTag@$0A@@FXParticleSystem@@@FXParticleSystem@@6B@
